"Year Month","State","Industry","Suspicious Activity","Instrument","Count"
"2013 ","Ohio","Insurance Company","Account Takeover","[Total]","14"
"2013 ","Ohio","Insurance Company","ACH","Funds Transfer","7"
"2013 ","Ohio","Insurance Company","ACH","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","ACH","[Total]","9"
"2013 ","Ohio","Insurance Company","Changes Spelling or Arrangement of Name","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Changes Spelling or Arrangement of Name","Money Orders","1"
"2013 ","Ohio","Insurance Company","Changes Spelling or Arrangement of Name","[Total]","2"
"2013 ","Ohio","Insurance Company","Check","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Check","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Check","Personal/Business Check","4"
"2013 ","Ohio","Insurance Company","Check","[Total]","7"
"2013 ","Ohio","Insurance Company","Counterfeit Instrument","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Counterfeit Instrument","Funds Transfer","1"
"2013 ","Ohio","Insurance Company","Counterfeit Instrument","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Counterfeit Instrument","[Total]","3"
"2013 ","Ohio","Insurance Company","Elder Financial Exploitation","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Elder Financial Exploitation","Funds Transfer","4"
"2013 ","Ohio","Insurance Company","Elder Financial Exploitation","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Elder Financial Exploitation","[Total]","7"
"2013 ","Ohio","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Embezzlement/Theft/Disappearance of Funds","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Embezzlement/Theft/Disappearance of Funds","[Total]","3"
"2013 ","Ohio","Insurance Company","Excessive Insurance","Money Orders","1"
"2013 ","Ohio","Insurance Company","Excessive Insurance","[Total]","1"
"2013 ","Ohio","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Bank/Cashier's Check","3"
"2013 ","Ohio","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Funds Transfer","1"
"2013 ","Ohio","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","Personal/Business Check","3"
"2013 ","Ohio","Insurance Company","Excessive or Unusal Cash Borrowing against Policy/Annuity","[Total]","7"
"2013 ","Ohio","Insurance Company","Forgeries","Funds Transfer","4"
"2013 ","Ohio","Insurance Company","Forgeries","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Forgeries","[Total]","6"
"2013 ","Ohio","Insurance Company","Identity Theft","Funds Transfer","6"
"2013 ","Ohio","Insurance Company","Identity Theft","Personal/Business Check","4"
"2013 ","Ohio","Insurance Company","Identity Theft","[Total]","10"
"2013 ","Ohio","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Little or No Concern for Product Performance Penalites, Fees, or Tax Consequences","[Total]","3"
"2013 ","Ohio","Insurance Company","Mail","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Mail","[Total]","1"
"2013 ","Ohio","Insurance Company","Misuse of Position or Self-Dealing","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Misuse of Position or Self-Dealing","[Total]","1"
"2013 ","Ohio","Insurance Company","Multiple Individuals with Same or Similar Identities","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Multiple Individuals with Same or Similar Identities","Money Orders","1"
"2013 ","Ohio","Insurance Company","Multiple Individuals with Same or Similar Identities","[Total]","2"
"2013 ","Ohio","Insurance Company","Other Fraud (Type)","Funds Transfer","1"
"2013 ","Ohio","Insurance Company","Other Fraud (Type)","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Other Fraud (Type)","[Total]","2"
"2013 ","Ohio","Insurance Company","Other Identification Documentation","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Other Identification Documentation","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Other Identification Documentation","[Total]","3"
"2013 ","Ohio","Insurance Company","Other Insurance","Bank/Cashier's Check","2"
"2013 ","Ohio","Insurance Company","Other Insurance","Foreign Currency","1"
"2013 ","Ohio","Insurance Company","Other Insurance","Funds Transfer","1"
"2013 ","Ohio","Insurance Company","Other Insurance","Other","2"
"2013 ","Ohio","Insurance Company","Other Insurance","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Other Insurance","[Total]","8"
"2013 ","Ohio","Insurance Company","Other Money Laundering","Foreign Currency","1"
"2013 ","Ohio","Insurance Company","Other Money Laundering","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Other Money Laundering","Money Orders","1"
"2013 ","Ohio","Insurance Company","Other Money Laundering","Personal/Business Check","3"
"2013 ","Ohio","Insurance Company","Other Money Laundering","[Total]","7"
"2013 ","Ohio","Insurance Company","Other Other Suspicious Activities","Foreign Currency","1"
"2013 ","Ohio","Insurance Company","Other Other Suspicious Activities","Funds Transfer","1"
"2013 ","Ohio","Insurance Company","Other Other Suspicious Activities","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Other Other Suspicious Activities","[Total]","4"
"2013 ","Ohio","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Funds Transfer","7"
"2013 ","Ohio","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","Personal/Business Check","6"
"2013 ","Ohio","Insurance Company","Proceeds Sent to or Received from Unrelated Third Party","[Total]","14"
"2013 ","Ohio","Insurance Company","Provided Questionable or False Documentation","Funds Transfer","3"
"2013 ","Ohio","Insurance Company","Provided Questionable or False Documentation","Personal/Business Check","3"
"2013 ","Ohio","Insurance Company","Provided Questionable or False Documentation","[Total]","6"
"2013 ","Ohio","Insurance Company","Refused or Avoided Request for Documentation","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Refused or Avoided Request for Documentation","[Total]","1"
"2013 ","Ohio","Insurance Company","Suspicion Concerning the Source of Funds","Bank/Cashier's Check","3"
"2013 ","Ohio","Insurance Company","Suspicion Concerning the Source of Funds","Foreign Currency","1"
"2013 ","Ohio","Insurance Company","Suspicion Concerning the Source of Funds","Funds Transfer","6"
"2013 ","Ohio","Insurance Company","Suspicion Concerning the Source of Funds","Personal/Business Check","7"
"2013 ","Ohio","Insurance Company","Suspicion Concerning the Source of Funds","[Total]","17"
"2013 ","Ohio","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Money Orders","1"
"2013 ","Ohio","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Suspicious Designation of Beneficiaries, Assignees or Joint Owners","[Total]","4"
"2013 ","Ohio","Insurance Company","Suspicious EFT/Wire Transfers","Foreign Currency","1"
"2013 ","Ohio","Insurance Company","Suspicious EFT/Wire Transfers","Funds Transfer","4"
"2013 ","Ohio","Insurance Company","Suspicious EFT/Wire Transfers","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Suspicious EFT/Wire Transfers","[Total]","7"
"2013 ","Ohio","Insurance Company","Suspicious Exchange of Currencies","Foreign Currency","1"
"2013 ","Ohio","Insurance Company","Suspicious Exchange of Currencies","[Total]","1"
"2013 ","Ohio","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","Funds Transfer","3"
"2013 ","Ohio","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Suspicious Life Settlement Sales Insurance (E.g., STOLIs, Viaticals)","[Total]","4"
"2013 ","Ohio","Insurance Company","Suspicious Termination of Policy or Contract","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Suspicious Termination of Policy or Contract","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Suspicious Termination of Policy or Contract","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Suspicious Termination of Policy or Contract","[Total]","4"
"2013 ","Ohio","Insurance Company","Suspicious Use of Multiple Accounts","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Suspicious Use of Multiple Accounts","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Suspicious Use of Multiple Accounts","[Total]","4"
"2013 ","Ohio","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Bank/Cashier's Check","2"
"2013 ","Ohio","Insurance Company","Suspicious Use of Noncash Monetary Instruments","Money Orders","1"
"2013 ","Ohio","Insurance Company","Suspicious Use of Noncash Monetary Instruments","[Total]","3"
"2013 ","Ohio","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Funds Transfer","3"
"2013 ","Ohio","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Suspicious Use of Third-Party Transactors (Straw-Man)","[Total]","5"
"2013 ","Ohio","Insurance Company","Transaction Out of Pattern for Customer(s)","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Transaction Out of Pattern for Customer(s)","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Transaction Out of Pattern for Customer(s)","[Total]","3"
"2013 ","Ohio","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Funds Transfer","2"
"2013 ","Ohio","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","Personal/Business Check","2"
"2013 ","Ohio","Insurance Company","Transaction with No Apparent Economic, Business, or Lawful Purpose","[Total]","4"
"2013 ","Ohio","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Money Orders","1"
"2013 ","Ohio","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","Other","1"
"2013 ","Ohio","Insurance Company","Transaction(s) Below BSA Recordkeeping Threshold","[Total]","3"
"2013 ","Ohio","Insurance Company","Transaction(s) Below CTR Threshold","Money Orders","1"
"2013 ","Ohio","Insurance Company","Transaction(s) Below CTR Threshold","[Total]","1"
"2013 ","Ohio","Insurance Company","Two or More Individuals Working Together","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Two or More Individuals Working Together","Funds Transfer","4"
"2013 ","Ohio","Insurance Company","Two or More Individuals Working Together","Money Orders","1"
"2013 ","Ohio","Insurance Company","Two or More Individuals Working Together","Personal/Business Check","4"
"2013 ","Ohio","Insurance Company","Two or More Individuals Working Together","[Total]","10"
"2013 ","Ohio","Insurance Company","Unauthorized Electronic Intrusion","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Unauthorized Electronic Intrusion","[Total]","1"
"2013 ","Ohio","Insurance Company","Unclear or No Insurable Interest","Bank/Cashier's Check","1"
"2013 ","Ohio","Insurance Company","Unclear or No Insurable Interest","Money Orders","1"
"2013 ","Ohio","Insurance Company","Unclear or No Insurable Interest","Personal/Business Check","1"
"2013 ","Ohio","Insurance Company","Unclear or No Insurable Interest","[Total]","3"
"2013 ","Ohio","Insurance Company","Wire","Funds Transfer","1"
"2013 ","Ohio","Insurance Company","Wire","[Total]","1"
"2013 ","Ohio","Insurance Company","[Total]","[Total]","196"
"2013 ","Pennsylvania","Insurance Company","ACH","Funds Transfer","1"
"2013 ","Pennsylvania","Insurance Company","ACH","Personal/Business Check","1"
"2013 ","Pennsylvania","Insurance Company","ACH","[Total]","2"
"2013 ","Pennsylvania","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Money Orders","1"
"2013 ","Pennsylvania","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","Personal/Business Check","2"
"2013 ","Pennsylvania","Insurance Company","Alters or Cancels Transaction to Avoid BSA Recordkeeping Requirement","[Total]","3"
"2013 ","Pennsylvania","Insurance Company","Check","Funds Transfer","1"
"2013 ","Pennsylvania","Insurance Company","Check","Personal/Business Check","2"
"2013 ","Pennsylvania","Insurance Company","Check","[Total]","3"
"2013 ","Pennsylvania","Insurance Company","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","Money Orders","1"
"2013 ","Pennsylvania","Insurance Company","Customer Cancels Transaction to Avoid Bsa Reporting and Recordkeeping Requirements","[Total]","1"
"2013 ","Pennsylvania","Insurance Company","Forgeries","Funds Transfer","1"
"2013 ","Pennsylvania","Insurance Company","Forgeries","Personal/Business Check","1"
